name,foot,team2023-12-02,image,positionMisterFantasy,shortNamePosition,groupPosition,age,shirtNumber,marketValueReal,marketValueMisterFantasy_2023-12-02,nationality,fluctuationValue_2023-12-02,average_2023-12-02,scorePlayer_2023-12-02,points_antepenultimate_match_2023-12-02,game_played_2023-12-02,minutes_played_2023-12-02,goals_2023-12-02,assists_2023-12-02,assists_without_goal_2023-12-02,balls_into_area_2023-12-02,clearances_2023-12-02,dribbles_2023-12-02,kicks_to_goal_2023-12-02,recovered_balls_2023-12-02,possession_loss_2023-12-02,penaltis_failed_2023-12-02,goals_against_2023-12-02,red_cards_2023-12-02,ball_stop_2023-12-02,penalties_made_2023-12-02,yellow_cards_2023-12-02,second_yellow_card_match_2023-12-02,penalties_caused_2023-12-02,penalties_stopped_2023-12-02,own_goals_2023-12-02,team2024-05-28,marketValueMisterFantasy_2024-05-28,fluctuationValue_2024-05-28,average_2024-05-28,scorePlayer_2024-05-28,points_antepenultimate_match_2024-05-28,game_played_2024-05-28,minutes_played_2024-05-28,goals_2024-05-28,assists_2024-05-28,assists_without_goal_2024-05-28,balls_into_area_2024-05-28,clearances_2024-05-28,dribbles_2024-05-28,kicks_to_goal_2024-05-28,recovered_balls_2024-05-28,possession_loss_2024-05-28,penaltis_failed_2024-05-28,goals_against_2024-05-28,red_cards_2024-05-28,ball_stop_2024-05-28,penalties_made_2024-05-28,yellow_cards_2024-05-28,second_yellow_card_match_2024-05-28,penalties_caused_2024-05-28,penalties_stopped_2024-05-28,own_goals_2024-05-28
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis,2.072.000,UP,"3,4",27,3,8,292,0,2,3,3,2,11,1,18,54,0,5,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla FC,2.044.000,UP,"3,0",15,-,12,450,0,0,0,0,7,1,0,39,45,0,9,0,18,0,0,-,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe CF,2.031.000,DOWN,"3,1",40,-,13,906,0,0,0,5,21,7,0,83,107,0,13,0,0,0,5,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCD Mallorca,2.016.000,UP,"5,8",23,3,6,263,1,0,0,0,7,0,2,16,17,0,3,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe CF,2.010.000,UP,"4,5",18,4,5,313,0,0,1,13,1,3,0,26,50,0,4,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,1.992.000,UP,"3,2",41,3,13,599,0,0,0,3,7,8,1,41,121,0,7,0,0,0,2,-,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,1.957.000,UP,"4,2",55,-,8,365,0,0,0,0,25,2,0,17,35,0,4,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Las Palmas,1.924.000,UP,"3,9",51,2,10,500,1,0,1,5,19,2,1,27,75,0,5,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granada CF,1.903.000,DOWN,"3,2",45,5,14,1215,0,1,1,0,55,4,2,89,121,0,33,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid,1.899.000,DOWN,"0,0",0,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal CF,1.870.000,UP,"2,6",23,-,9,602,0,2,2,9,7,4,1,43,90,0,12,1,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,1.850.000,DOWN,"3,7",52,3,14,1235,0,1,1,26,37,5,3,86,189,0,21,0,0,0,4,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis,1.847.000,DOWN,"2,6",21,-,13,277,0,1,2,0,2,1,1,8,30,0,2,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis,1.833.000,DOWN,"4,0",28,3,7,630,0,0,0,0,8,0,0,53,44,0,5,0,17,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,1.827.000,DOWN,"2,3",25,1,13,555,0,2,2,0,5,10,3,16,72,0,8,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Osasuna,1.811.000,DOWN,"3,3",39,1,12,615,0,1,1,13,5,3,0,38,110,0,13,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia CF,1.801.000,DOWN,"2,5",25,-,9,374,0,1,1,0,3,15,4,25,66,0,4,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Almería,1.717.000,DOWN,"3,2",35,2,12,502,2,0,0,0,7,1,6,24,88,0,13,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid,1.714.000,UP,"2,3",21,1,12,468,0,0,0,1,10,0,1,31,26,0,1,1,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Las Palmas,1.702.000,UP,"3,5",52,2,15,926,0,0,0,3,6,11,4,71,153,0,7,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Las Palmas,1.678.000,UP,"3,8",42,2,11,501,0,2,3,5,2,8,1,38,89,0,5,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid,1.675.000,DOWN,"5,0",5,-,1,50,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Osasuna,167.000,UP,"1,8",11,-,14,82,0,0,0,0,2,0,0,5,17,0,1,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC Celta,1.614.000,UP,"3,3",39,-,12,871,0,2,2,1,6,5,2,47,85,0,13,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,1.607.000,DOWN,"3,0",39,1,14,1048,0,0,0,4,33,2,2,60,121,0,16,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Almería,1.568.000,UP,"3,0",39,5,14,894,0,0,4,21,4,19,7,58,207,0,26,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid,1.562.000,UP,"7,0",28,-,14,360,0,0,0,0,4,0,0,38,13,0,2,0,15,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Osasuna,1.551.000,DOWN,"3,3",40,2,14,916,0,1,1,8,17,18,2,82,191,0,15,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis,1.498.000,DOWN,"2,9",20,3,8,196,0,1,0,0,1,1,0,25,40,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alavés,1.479.000,DOWN,"3,4",37,5,13,989,0,0,0,0,52,2,1,61,90,0,16,0,0,2,3,-,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCD Mallorca,1.472.000,DOWN,"3,8",34,2,15,470,1,1,1,3,4,6,4,46,69,0,5,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal CF,1.423.000,UP,"4,5",36,-,12,636,1,0,0,0,43,3,2,40,49,0,14,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alavés,1.352.000,DOWN,"3,6",43,2,14,565,0,0,1,7,5,18,3,41,106,0,11,0,0,1,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis,1.342.000,UP,"3,4",17,-,11,405,0,0,0,0,3,0,0,43,50,0,7,0,14,1,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Osasuna,1.322.000,DOWN,"2,8",37,3,14,822,0,1,1,9,16,10,1,56,134,0,17,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad,1.292.000,UP,"4,0",20,2,9,273,0,1,1,0,7,0,2,13,20,0,2,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Las Palmas,1.288.000,UP,"4,7",28,-,8,458,0,0,3,4,4,8,6,24,76,0,3,0,0,0,0,-,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC Celta,1.272.000,UP,"3,4",47,3,14,996,0,0,0,1,9,7,1,75,91,0,19,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Almería,1.254.000,UP,"4,1",45,1,12,990,2,0,2,10,18,15,5,58,140,0,25,0,0,2,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granada CF,1.127.000,DOWN,"3,5",38,-,15,470,1,1,1,3,4,6,4,46,69,0,5,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCD Mallorca,1.224.000,UP,"2,8",28,2,12,817,0,0,0,0,39,0,0,49,67,0,14,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic,1.184.000,UP,"2,8",25,6,15,619,0,0,0,3,14,9,0,49,91,0,11,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,1.180.000,DOWN,"2,9",32,-,13,510,0,1,1,0,2,4,5,20,60,0,9,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal CF,1.167.000,DOWN,"2,5",25,3,10,448,0,1,1,5,13,2,0,28,53,0,6,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla FC,1.163.000,DOWN,"4,3",30,-,15,470,1,1,1,3,4,6,4,46,69,0,5,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlético Madrid,1.157.000,UP,"0,0",0,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia CF,1.156.000,UP,"2,6",21,2,5,267,0,0,1,0,1,2,3,23,45,0,5,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granada CF,1.144.000,DOWN,"2,9",40,3,14,1211,0,1,4,10,30,0,0,71,175,0,30,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCD Mallorca,1.125.000,DOWN,"3,4",41,2,15,864,0,0,0,5,12,3,2,59,130,0,12,0,0,1,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe CF,1.071.000,DOWN,"3,2",41,2,15,563,1,1,1,6,5,2,4,37,77,0,12,0,0,0,4,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,1.071.000,DOWN,"3,6",36,2,14,78,2,0,0,3,0,7,4,7,31,0,1,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.068.000,UP,"5,0",15,-,7,225,0,0,0,0,4,0,0,21,31,0,4,0,10,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC Celta,1.057.000,DOWN,"3,1",31,-,13,835,0,0,0,0,9,0,0,77,103,0,15,1,27,2,0,-,0,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal CF,1.029.000,UP,"3,8",34,-,14,384,3,0,0,1,1,6,5,18,40,0,7,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alavés,996.000,UP,"3,7",37,5,14,291,1,0,1,6,1,4,3,15,60,0,4,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,160.000,DOWN,"2,5",10,-,13,394,0,0,0,3,9,0,0,33,33,0,8,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla FC,974.000,UP,"2,4",24,2,11,559,0,0,1,5,0,3,2,45,85,0,7,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis,966.000,DOWN,"0,0",0,-,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia CF,962.000,UP,"3,7",33,-,9,653,1,0,0,0,31,2,3,49,57,0,9,0,0,0,4,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,948.000,UP,"3,9",47,1,14,720,1,2,1,5,6,9,4,65,95,0,11,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,889.000,DOWN,"3,8",30,3,10,429,1,0,0,6,10,6,2,33,75,0,9,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad,879.000,DOWN,"2,0",4,-,4,30,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia CF,875.000,DOWN,"3,3",26,-,8,484,0,1,1,3,1,7,2,19,66,0,6,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,874.000,UP,"3,0",39,1,13,347,1,0,1,7,2,5,5,20,42,0,5,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Almería,874.000,DOWN,"2,8",33,2,12,829,0,0,0,1,9,11,1,75,78,0,24,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Girona FC,860.000,UP,"3,0",42,1,14,292,1,1,1,2,1,0,4,11,43,0,5,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis,854.000,UP,"3,0",12,1,12,93,0,0,0,0,3,2,0,13,11,0,5,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid,828.000,UP,"2,8",11,-,6,87,0,0,0,0,0,2,0,7,9,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,821.000,DOWN,"3,3",30,-,14,1235,0,1,1,26,37,5,3,86,189,0,21,0,0,0,4,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal CF,820.000,DOWN,"2,8",28,2,10,308,0,1,1,2,2,5,1,18,53,0,9,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe CF,819.000,DOWN,"2,9",32,3,15,572,0,0,1,6,17,2,4,42,122,0,7,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Almería,819.000,UP,"2,1",25,3,14,1035,0,1,2,1,41,3,0,50,80,0,27,0,0,1,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,813.000,DOWN,"3,3",10,4,11,180,0,0,0,0,2,1,1,14,29,0,3,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad,778.000,DOWN,"4,1",33,0,13,373,2,1,1,0,4,3,4,17,60,0,3,0,0,1,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alavés,774.000,UP,"2,7",27,1,13,546,0,0,0,0,25,1,1,45,57,0,9,0,0,0,1,-,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe CF,770.000,DOWN,"3,3",33,1,10,482,1,1,0,2,5,2,2,36,71,0,9,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe CF,743.000,DOWN,"0,0",0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Barcelona,717.000,UP,"5,0",5,-,11,90,0,0,0,0,0,0,0,12,4,0,1,0,3,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Las Palmas,683.000,DOWN,"2,7",30,2,11,367,1,1,0,0,7,7,1,9,65,0,6,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Almería,673.000,UP,"1,7",17,3,9,31,0,1,1,4,0,0,0,3,5,0,1,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC Celta,666.000,DOWN,"2,6",13,5,9,237,0,0,1,2,0,4,0,18,37,0,5,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla FC,615.000,DOWN,"4,4",31,-,11,338,2,0,2,2,3,4,4,14,48,0,5,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC Celta,596.000,DOWN,"2,5",20,3,14,323,0,0,0,0,2,1,0,26,39,0,7,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,579.000,UP,"1,5",3,-,2,26,0,0,0,1,0,1,1,4,6,0,0,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid,555.000,DOWN,"0,0",0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe CF,542.000,DOWN,"2,2",26,1,14,554,0,0,0,2,10,3,2,25,88,0,9,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCD Mallorca,538.000,DOWN,"2,2",29,2,15,649,0,0,0,3,8,4,0,49,115,0,13,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad,498.000,DOWN,"4,0",16,-,5,166,0,1,1,0,3,1,0,14,36,0,2,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Almería,488.000,DOWN,"2,6",34,1,14,623,0,1,1,0,4,7,2,16,67,0,21,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC Celta,477.000,DOWN,"3,1",31,2,10,208,2,0,0,0,3,2,4,6,30,0,9,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Las Palmas,465.000,DOWN,"3,9",35,2,15,1193,0,0,2,4,36,8,2,118,227,0,12,0,0,0,4,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,463.000,DOWN,"5,0",35,-,7,542,1,0,0,0,20,0,1,29,75,0,7,0,0,0,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Getafe CF,438.000,UP,"2,6",21,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,434.000,UP,"3,5",7,-,14,101,0,0,0,0,3,0,0,6,20,0,1,0,3,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,396.000,DOWN,"2,1",23,3,11,691,0,2,1,0,14,0,0,52,73,0,12,1,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid,376.000,UP,"1,8",16,-,14,170,0,1,2,2,4,7,3,12,34,0,4,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granada CF,360.000,DOWN,"2,2",20,2,10,673,0,0,0,0,30,0,0,40,99,0,14,0,0,1,2,-,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla FC,347.000,UP,"2,4",17,-,14,180,0,0,0,0,1,0,0,25,29,0,7,0,4,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.000,UP,"1,0",1,-,6,10,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC Celta,335.000,UP,"2,2",11,2,14,334,0,0,0,2,14,1,0,19,38,0,5,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal CF,319.000,UP,"3,0",12,-,14,122,0,0,0,0,3,0,1,5,10,0,2,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Almería,314.000,DOWN,"5,8",46,-,8,694,4,0,1,1,6,7,13,16,65,0,19,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alavés,303.000,DOWN,"4,0",44,11,12,948,1,0,0,0,42,1,1,65,66,0,14,0,0,1,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad,302.000,UP,"2,8",25,-,14,469,0,0,1,1,5,7,2,25,35,0,7,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granada CF,300.000,DOWN,"2,1",27,2,13,513,0,2,0,1,4,11,4,24,74,1,15,1,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Almería,291.000,UP,"2,3",32,1,14,827,0,0,1,2,11,7,1,86,83,0,31,0,0,1,3,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Sociedad,290.000,UP,"2,6",21,-,7,177,0,0,0,6,1,0,0,5,33,0,2,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCD Mallorca,283.000,UP,"3,2",29,-,14,568,0,1,1,4,7,0,0,35,85,0,7,0,0,0,1,-,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granada CF,282.000,UP,"2,6",18,-,12,74,0,1,1,0,2,4,3,5,33,0,3,0,0,0,0,-,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,264.000,DOWN,"2,7",16,5,7,364,0,0,0,1,1,2,0,31,25,0,8,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla FC,259.000,DOWN,"1,0",4,0,6,169,0,0,0,1,2,0,1,5,19,0,4,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FC Barcelona,253.000,UP,"3,8",15,-,9,189,1,0,0,2,0,0,1,16,16,0,3,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sevilla FC,251.000,DOWN,"2,0",2,-,5,17,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayo Vallecano,249.000,DOWN,"3,1",34,2,13,380,1,0,0,1,4,2,4,26,73,0,5,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA Osasuna,246.000,UP,"3,1",25,-,13,287,1,0,1,6,0,2,4,17,39,0,2,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic,244.000,UP,"3,6",25,-,12,298,0,0,0,0,4,2,2,29,38,0,4,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villarreal CF,241.000,UP,"2,9",26,-,14,317,0,0,0,0,5,3,1,22,41,0,5,0,0,0,4,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athletic,230.000,DOWN,"1,9",19,1,15,299,0,0,0,5,0,7,4,19,62,0,9,0,0,0,1,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,224.000,UP,"2,0",6,-,13,177,0,0,0,1,3,0,0,7,22,0,5,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Girona FC,221.000,UP,"2,7",24,-,14,131,0,0,0,0,2,0,1,9,29,0,2,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cádiz CF,217.000,DOWN,"2,5",5,2,6,156,0,0,0,0,5,0,0,8,18,0,3,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid,216.000,UP,"1,8",18,-,14,221,0,0,0,0,0,2,0,11,31,0,3,0,0,0,2,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC Celta,210.000,UP,"3,8",15,-,6,356,0,0,0,2,8,2,0,31,67,0,7,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.000,UP,"0,0",0,-,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Girona FC,210.000,UP,"0,0",0,-,9,5,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCD Mallorca,209.000,DOWN,"2,4",17,-,7,33,0,0,0,0,0,2,1,4,11,0,0,0,0,0,0,-,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UD Almería,209.000,DOWN,"1,4",13,-,12,400,0,0,0,7,5,1,1,27,79,0,16,0,0,0,0,-,0,0,0
